"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Android Rules","Basic Rules","Brace Rules","Clone Implementation Rules","Code Size Rules","Comment Rules","Controversial Rules","Coupling Rules","Design Rules","Empty Code Rules","Finalizer Rules","Import Statement Rules","J2EE Rules","JUnit Rules","Jakarta Commons Logging Rules","Java Logging Rules","JavaBean Rules","MigratingToJUnit4 Rules","Migration Rules","Migration13 Rules","Migration14 Rules","Migration15 Rules","Naming Rules","Optimization Rules","Security Code Guideline Rules","Strict Exception Rules","String and StringBuffer Rules","Type Resolution Rules","Unnecessary and Unused Code Rules","Vulnerability Rules"
"L19322","dir","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateSnapshotOp.dir;Ljava/lang/String;","L19317","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","219","5","219","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19323","snapshotName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateSnapshotOp.snapshotName;Ljava/lang/String;","L19317","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","220","5","220","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19343","dir","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$DeleteSnapshotOp.dir;Ljava/lang/String;","L19341","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","262","5","262","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19344","snapshotName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$DeleteSnapshotOp.snapshotName;Ljava/lang/String;","L19341","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","263","5","263","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19359","dir","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameSnapshotOp.dir;Ljava/lang/String;","L19357","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","310","5","310","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19360","oldName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameSnapshotOp.oldName;Ljava/lang/String;","L19357","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","311","5","311","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19361","newName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameSnapshotOp.newName;Ljava/lang/String;","L19357","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","312","5","312","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19378","fileName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateOp.fileName;Ljava/lang/String;","L19376","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","361","5","361","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19379","status","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateOp.status;Lorg/apache/hadoop/hdfs/protocol/HdfsFileStatus;","L19376","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","362","5","362","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19397","fileName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$AppendOp.fileName;Ljava/lang/String;","L19395","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","409","5","409","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19398","lbk","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$AppendOp.lbk;Lorg/apache/hadoop/hdfs/protocol/LocatedBlock;","L19395","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","410","5","410","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19413","oldName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameOp.oldName;Ljava/lang/String;","L19411","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","453","5","453","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19414","newName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameOp.newName;Ljava/lang/String;","L19411","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","454","5","454","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19415","renamed","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$RenameOp.renamed;Z","L19411","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","455","5","455","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19433","oldName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$Rename2Op.oldName;Ljava/lang/String;","L19431","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","496","5","496","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19434","newName","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$Rename2Op.newName;Ljava/lang/String;","L19431","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","497","5","497","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19447","target","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$ConcatOp.target;Ljava/lang/String;","L19445","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","537","5","537","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19448","srcs","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$ConcatOp.srcs;[Ljava/lang/String;","L19445","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","538","5","538","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19449","srcPaths","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$ConcatOp.srcPaths;[LPath;","L19445","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","539","5","539","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19465","target","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$DeleteOp.target;Ljava/lang/String;","L19463","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","585","5","585","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19466","deleted","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$DeleteOp.deleted;Z","L19463","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","586","5","586","29","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19478","target","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateSymlinkOp.target;Ljava/lang/String;","L19476","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","625","5","625","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19479","link","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$CreateSymlinkOp.link;Ljava/lang/String;","L19476","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","626","5","626","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19494","file","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$UpdatePipelineOp.file;Ljava/lang/String;","L19492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","670","5","670","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19495","oldBlock","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$UpdatePipelineOp.oldBlock;Lorg/apache/hadoop/hdfs/protocol/ExtendedBlock;","L19492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","671","5","671","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19496","newBlock","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$UpdatePipelineOp.newBlock;Lorg/apache/hadoop/hdfs/protocol/ExtendedBlock;","L19492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","672","5","672","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19497","nodes","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$UpdatePipelineOp.nodes;[Lorg/apache/hadoop/hdfs/protocol/DatanodeInfo;","L19492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","673","5","673","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L19498","out","org.apache.hadoop.hdfs.server.namenode.ha.TestRetryCacheWithHA$UpdatePipelineOp.out;LFSDataOutputStream;","L19492","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\ha\TestRetryCacheWithHA.java","674","5","674","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L20309","i","org.apache.hadoop.hdfs.server.namenode.INodeDirectory$1.i;Ljava/util/Iterator;","L20308","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\INodeDirectory.java","602","7","602","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L22995","out","org.apache.hadoop.hdfs.server.namenode.NamenodeJspHelper$HealthJsp$FormattedWriter.out;Ljavax/servlet/jsp/JspWriter;","L22929","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\NamenodeJspHelper.java","591","7","591","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24434","GETEDITSIZE","org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts$Command.GETEDITSIZE;Lorg/apache/hadoop/hdfs/server/namenode/SecondaryNameNode$CommandLineOpts$Command;","L24456","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\SecondaryNameNode.java","695","7","695","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24432","CHECKPOINT","org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CommandLineOpts$Command.CHECKPOINT;Lorg/apache/hadoop/hdfs/server/namenode/SecondaryNameNode$CommandLineOpts$Command;","L24456","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\SecondaryNameNode.java","696","7","696","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24485","storage","org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CheckpointStorage$CheckpointLogPurger.storage;Lorg/apache/hadoop/hdfs/server/namenode/NNStorage;","L24484","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\SecondaryNameNode.java","798","7","798","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24486","purger","org.apache.hadoop.hdfs.server.namenode.SecondaryNameNode$CheckpointStorage$CheckpointLogPurger.purger;Lorg/apache/hadoop/hdfs/server/namenode/NNStorageRetentionManager$StoragePurger;","L24484","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\SecondaryNameNode.java","799","7","800","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24801","fileSize","org.apache.hadoop.hdfs.server.namenode.snapshot.FileWithSnapshot$FileDiff.fileSize;J","L20578","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\FileWithSnapshot.java","44","5","44","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24881","INODE_COMPARATOR","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectorySnapshottable$SnapshotDiffInfo.INODE_COMPARATOR;Ljava/util/Comparator;","L17145","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectorySnapshottable.java","81","5","97","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24892","snapshotRoot","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectorySnapshottable$SnapshotDiffInfo.snapshotRoot;Lorg/apache/hadoop/hdfs/server/namenode/snapshot/INodeDirectorySnapshottable;","L17145","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectorySnapshottable.java","100","5","100","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24894","from","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectorySnapshottable$SnapshotDiffInfo.from;Lorg/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot;","L17145","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectorySnapshottable.java","102","5","102","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24896","to","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectorySnapshottable$SnapshotDiffInfo.to;Lorg/apache/hadoop/hdfs/server/namenode/snapshot/Snapshot;","L17145","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectorySnapshottable.java","104","5","104","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24898","diffMap","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectorySnapshottable$SnapshotDiffInfo.diffMap;Ljava/util/SortedMap;","L17145","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectorySnapshottable.java","109","5","110","56","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L24907","dirDiffMap","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectorySnapshottable$SnapshotDiffInfo.dirDiffMap;Ljava/util/Map;","L17145","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectorySnapshottable.java","117","5","118","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25142","childrenSize","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectoryWithSnapshot$DirectoryDiff.childrenSize;I","L24995","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectoryWithSnapshot.java","230","5","230","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L25144","diff","org.apache.hadoop.hdfs.server.namenode.snapshot.INodeDirectoryWithSnapshot$DirectoryDiff.diff;Lorg/apache/hadoop/hdfs/server/namenode/snapshot/INodeDirectoryWithSnapshot$ChildrenDiff;","L24995","L103","C:\Users\Sarkar\Desktop\sm\hadoop-release-2.2.0\hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\snapshot\INodeDirectoryWithSnapshot.java","232","5","232","37","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
